ID,predicted
0,0.04860274703667539
1,0.09834909967341415
2,0.18108626479612597
3,0.0
4,0.04860274703667539
5,0.09834909967341415
6,0.12563198731298889
7,0.20584490956502016
8,0.040663806548526124
9,0.12563198731298889
10,0.1463160522598275
11,0.22724087382198496
12,0.06079017811148642
13,0.1463160522598275
14,0.0062890699225567025
15,0.17408699585253634
16,0.2604751680813039
17,0.08594150366815023
18,0.17408699585253634
19,0.03786148115433054
20,0.029068246090764853
21,0.12577292409625648
22,0.2080365827292988
23,0.05734833629630512
24,0.12577292409625648
25,0.0636144128458377
26,0.06524278984913084
27,0.054791783305325914
28,0.16321634287206038
29,0.23704163093181851
30,0.06452893296499801
31,0.16321634287206038
32,0.05738268266882622
33,0.04459748856712616
34,0.030514620099913986
35,0.05308984668036619
36,0.028533726365178983
37,0.12719423656605885
38,0.08726087969505192
39,0.028533726365178983
40,0.10251762689702451
41,0.12317309178408598
42,0.1538690745845467
43,0.10690356330967031
44,0.14052419976637748
45,0.17015499655552807
46,0.24398046767912462
47,0.07357901598843107
48,0.17015499655552807
49,0.05924096215649672
50,0.038493304373146756
51,0.05854858173203856
52,0.05762558453428604
53,0.028164546775607896
54,0.14777072607949066
55,0.14469540645411672
56,0.22688642333075498
57,0.05338247388162664
58,0.14469540645411672
59,0.0343105170804702
60,0.03663322878270094
61,0.04627621214062882
62,0.05482937678347457
63,0.028814768000066535
64,0.12053184275664149
65,0.04412327972428979
66,0.17712116112356868
67,0.25525793825272003
68,0.08100887485502577
69,0.17712116112356868
70,0.05642299150976573
71,0.028496632286100693
72,0.03417660140413307
73,0.07884887784878693
74,0.048683091130480444
75,0.15442854324431587
76,0.026610393389447266
77,0.027814021096618277
78,0.18173778370013097
79,0.2556181153088693
80,0.09593383630920929
81,0.18173778370013097
82,0.06627261041137796
83,0.09288386318336896
84,0.04515248260121744
85,0.0810210267834559
86,0.06221520696075853
87,0.1590450155059946
88,0.03763981132247668
89,0.05452222544023765
90,0.023597716363528913
91,0.18465532448893293
92,0.2584800604923577
93,0.08495637044441345
94,0.18465532448893293
95,0.06459430749561727
96,0.053321412130097855
97,0.05039611557532989
98,0.0750538180767168
99,0.04871721376392805
100,0.16631694001863348
101,0.04906971212837748
102,0.05719824859277652
103,0.06453857290820733
104,0.04828585967174517
105,0.1164875936765119
106,0.19489341278544026
107,0.033098945448441615
108,0.1164875936765119
109,0.02549437542614759
110,0.06285175944837203
111,0.04943372083086488
112,0.048963485503440804
113,0.03685425238735205
114,0.10123789047078004
115,0.057547703628183934
116,0.023787461427625466
117,0.060690576584654723
118,0.08624398496209973
119,0.07969287732045219
120,0.03254655724528431
121,0.1325428170892051
122,0.050877492757153295
123,0.03254655724528431
124,0.10310456434339284
125,0.11609207527851767
126,0.1413274676718999
127,0.09177810450720031
128,0.13625458559639708
129,0.03945221159453122
130,0.1427775426236554
131,0.11482219514641867
132,0.15020556761877177
133,0.15477567998649258
134,0.15769298014111194
135,0.09483011913890377
136,0.10445034368886341
137,0.19571489655418123
138,0.028411175422389974
139,0.10445034368886341
140,0.07739621616048863
141,0.09445783078257612
142,0.05192905475411002
143,0.07123338169049237
144,0.09636505592646474
145,0.0925597253920243
146,0.0813806606480916
147,0.05809508973743493
148,0.1006558099454403
149,0.11282876720516821
150,0.12731979877854024
151,0.06650321924382575
152,0.07640723550942027
153,0.19063698579195437
154,0.26268315755292065
155,0.10206744678784378
156,0.19063698579195437
157,0.06369922501746351
158,0.04555039932790196
159,0.06084551861955393
160,0.04890753814756135
161,0.030726191158646665
162,0.16371155547981525
163,0.04499535881871945
164,0.058680280703308864
165,0.052332707334251875
166,0.030053546762713868
167,0.04683242855165532
168,0.059592962907797024
169,0.15815415511659062
170,0.10651297274255589
171,0.08021193420055532
172,0.1652669882532362
173,0.03838307198190968
174,0.08021193420055532
175,0.05877352137212206
176,0.08450433040767293
177,0.09502962033898725
178,0.08163072111551016
179,0.0879487893956162
180,0.07950778497958255
181,0.11400712365125969
182,0.07922440884873659
183,0.11570333104016407
184,0.13135196376242905
185,0.10477957584811348
186,0.06910840738719283
187,0.05278203715351787
188,0.05729454869557978
189,0.09252253746543504
190,0.07599797776187561
191,0.015256658883828215
192,0.17950301059388982
193,0.07599797776187561
194,0.20586976084311573
195,0.226553245523634
196,0.25263184063261457
197,0.2060106964081091
198,0.24345453342532614
199,0.10079531869853296
200,0.2503927421472693
201,0.2249331466917134
202,0.2573586564882089
203,0.2619748020218232
204,0.2648922959201207
205,0.19672501181327612
206,0.10398465801267438
207,0.17873269504513276
208,0.2708747290157937
209,0.1572174332109803
210,0.13680892465591515
211,0.21686815864567752
212,0.04111823217526897
213,0.13680892465591515
214,0.035445742683445164
215,0.05196229215287076
216,0.040763129836098456
217,0.032195932189136904
218,0.036026694195528695
219,0.11433082088410539
220,0.04030156278351988
221,0.021914690316241773
222,0.05681852481660009
223,0.06880461301512321
224,0.06973402249955304
225,0.03227714937344117
226,0.10946256090256082
227,0.0792216419256394
228,0.04264594328259388
229,0.0734142039689464
230,0.21704617506100998
231,0.031427022150680384
232,0.05372508217931803
233,0.12947210032451953
234,0.031427022150680384
235,0.16033697101267064
236,0.17792681579753847
237,0.20555487586092097
238,0.16660249281281503
239,0.1956300861795796
240,0.06607363730178287
241,0.20307028697755852
242,0.17604061678555383
243,0.2100362198371003
244,0.21465272007802388
245,0.21363111357550632
246,0.15037302801762614
247,0.07865918144745764
248,0.14361620757374388
249,0.21944167597443187
250,0.1316373855761012
251,0.051002503425897135
252,0.16992743590115586
253,0.08032511865190799
254,0.1785656832981793
255,0.05703434538816249
256,0.08032511865190799
257,0.06534307173044206
258,0.08998894363725464
259,0.11749030381475038
260,0.07209395162693084
261,0.10459922955730726
262,0.06793867177280279
263,0.11153795906916698
264,0.08461854642727175
265,0.1185042002119161
266,0.12312069714894118
267,0.12766199287434743
268,0.06335898723653172
269,0.044758101401631736
270,0.028581712849311137
271,0.12671352052677892
272,0.04769079245614346
273,0.1522072765240398
274,0.07819187301566198
275,0.10668292377653968
276,0.09839181123255729
277,0.19169868079810098
278,0.03182199411884556
279,0.09839181123255729
280,0.03360395430718299
281,0.050823665559034996
282,0.07563887130782192
283,0.035570682691473066
284,0.06482459277027873
285,0.07438866616252032
286,0.07293946090363931
287,0.048546870021999484
288,0.07863408355699897
289,0.09368016020069822
290,0.0894617869490618
291,0.037158154624404555
292,0.053676568290706064
293,0.02781050353642768
294,0.09700867319927141
295,0.030852012521059957
296,0.1763284204470631
297,0.041268264071246556
298,0.13270489072582387
299,0.03986384552042204
300,0.12513675188033763
301,0.19622383336174426
302,0.03152785313060503
303,0.12513675188033763
304,0.047846122659916335
305,0.04779384739600573
306,0.06747720499583984
307,0.039560627316397895
308,0.05320370791342917
309,0.0772198467146506
310,0.06050531346141723
311,0.02380222807801561
312,0.05668489787957955
313,0.07104450043489569
314,0.09094449743292038
315,0.02977368113692861
316,0.07541437438608345
317,0.03653644710433608
318,0.101814282518029
319,0.05166269913157939
320,0.19780519213857395
321,0.03229524281437285
322,0.14877631053929324
323,0.06678645079085391
324,0.0500259382566207
325,0.17229215719489127
326,0.25528426753514566
327,0.07479912326369045
328,0.17229215719489127
329,0.06981486366001863
330,0.031137195632336443
331,0.046796937879162365
332,0.06276120537843394
333,0.06651420250581924
334,0.14995104353331412
335,0.05414747176512894
336,0.05089373270026229
337,0.051056593873622484
338,0.03576527551961765
339,0.044440543335014904
340,0.06539040538916127
341,0.14467804435893464
342,0.09739455228322955
343,0.03147181227133198
344,0.10971392495028405
345,0.25253013010888914
346,0.044035467200709756
347,0.21247756127843576
348,0.11384198634523252
349,0.07169067811555846
350,0.06506382433008198
351,0.12438736353154478
352,0.2104821697954715
353,0.04044161691594073
354,0.12438736353154478
355,0.04602474994682039
356,0.06124913188500076
357,0.06420582096949498
358,0.03189794336134309
359,0.061200314551974305
360,0.10721625659235007
361,0.05823475360725458
362,0.04341077019047212
363,0.060546107802001314
364,0.0749014385601515
365,0.06877889670336745
366,0.032821073076836696
367,0.09446828725992104
368,0.03381187591833552
369,0.05800219765010897
370,0.056105384461136096
371,0.20111777553151694
372,0.021412435819964756
373,0.16532299876982517
374,0.06020920981174058
375,0.026886429855710277
376,0.05930274181205614
377,0.05247380921925208
378,0.10513247901618838
379,0.19563413598174537
380,0.0476331113556729
381,0.10513247901618838
382,0.04228808941012752
383,0.045512831049128684
384,0.0761524443482843
385,0.04228021892724959
386,0.058469352231666834
387,0.08493408222338565
388,0.07378653120352228
389,0.056668737793841024
390,0.08024427870759823
391,0.09026575875701535
392,0.09261126560229845
393,0.0424123885088208
394,0.07737508468824168
395,0.06023810774866199
396,0.0708750720135381
397,0.06814270959235358
398,0.18536990091849848
399,0.041594362621631284
400,0.13486177684550682
401,0.05612505488485507
402,0.03799450274431895
403,0.05469764122734816
404,0.08223289857537971
405,0.04117551826804201
406,0.09985071228583207
407,0.18848726201003307
408,0.03720786983391198
409,0.09985071228583207
410,0.045076523281170316
411,0.059264527913824916
412,0.06409516931112148
413,0.03765162890941977
414,0.0691462134489116
415,0.08104476239974534
416,0.07589595067237717
417,0.04615781636490698
418,0.07681934916893349
419,0.08222241431463263
420,0.08655128855338784
421,0.03647493614800325
422,0.06420198994694551
423,0.02910376889200471
424,0.07804961214051503
425,0.047106525976568885
426,0.18006636316355212
427,0.042175994095681596
428,0.14036345992508917
429,0.044885450674223594
430,0.01652181588167089
431,0.04118525082573758
432,0.0721637972801843
433,0.029218127683888206
434,0.04484073402379024
435,0.09083555342141333
436,0.18297280740643854
437,0.025219340044646935
438,0.09083555342141333
439,0.04270710310168975
440,0.06938240907233387
441,0.09130078456427033
442,0.053769629192430064
443,0.07841202778526576
444,0.08023219705640332
445,0.08616023706368373
446,0.06071061930421585
447,0.09208989564751688
448,0.10533654549131735
449,0.09711045804908719
450,0.04273540998826606
451,0.05632234473822609
452,0.02938534879175877
453,0.09635260829779659
454,0.05352763240050241
455,0.16426598067389286
456,0.061194833992429525
457,0.13371676126584814
458,0.025994992999838637
459,0.02985042951308857
460,0.042380836213899334
461,0.0867057875706084
462,0.03742286106755592
463,0.05519075772083831
464,0.032015589013681685
465,0.0
466,0.04860274703667539
467,0.09834909967341415
468,0.0
469,0.12563198731298889
470,0.1463160522598275
471,0.17408699585253634
472,0.12577292409625648
473,0.16321634287206038
474,0.028533726365178983
475,0.17015499655552807
476,0.14469540645411672
477,0.17712116112356868
478,0.18173778370013097
479,0.18465532448893293
480,0.1164875936765119
481,0.03254655724528431
482,0.10445034368886341
483,0.19063698579195437
484,0.08021193420055532
485,0.07599797776187561
486,0.13680892465591515
487,0.031427022150680384
488,0.08032511865190799
489,0.09839181123255729
490,0.12513675188033763
491,0.17229215719489127
492,0.12438736353154478
493,0.10513247901618838
494,0.09985071228583207
495,0.09083555342141333
496,0.0
497,0.04860274703667539
498,0.09834909967341415
499,0.0
500,0.12563198731298889
501,0.1463160522598275
502,0.17408699585253634
503,0.12577292409625648
504,0.16321634287206038
505,0.028533726365178983
506,0.17015499655552807
507,0.14469540645411672
508,0.17712116112356868
509,0.18173778370013097
510,0.18465532448893293
511,0.1164875936765119
512,0.03254655724528431
513,0.10445034368886341
514,0.19063698579195437
515,0.08021193420055532
516,0.07599797776187561
517,0.13680892465591515
518,0.031427022150680384
519,0.08032511865190799
520,0.09839181123255729
521,0.12513675188033763
522,0.17229215719489127
523,0.12438736353154478
524,0.10513247901618838
525,0.09985071228583207
